customer_id,name,email,country,segment,created_at
CUST-03729,Customer 3729,customer3729@example.com,US,enterprise,2022-04-16T00:00:00
CUST-03730,Customer 3730,customer3730@example.com,FR,enterprise,2022-03-03T00:00:00
CUST-03731,Customer 3731,customer3731@example.com,US,small-business,2023-10-15T00:00:00
CUST-03732,Customer 3732,customer3732@example.com,US,mid-market,2022-05-26T00:00:00
CUST-03733,Customer 3733,customer3733@example.com,CA,mid-market,2021-12-07T00:00:00
CUST-03734,Customer 3734,customer3734@example.com,BR,consumer,2021-03-10T00:00:00
CUST-03735,Customer 3735,customer3735@example.com,FR,consumer,2022-11-05T00:00:00
CUST-03736,Customer 3736,customer3736@example.com,BR,small-business,2020-03-31T00:00:00
CUST-03737,Customer 3737,customer3737@example.com,FR,mid-market,2022-12-18T00:00:00
CUST-03738,Customer 3738,customer3738@example.com,IN,enterprise,2022-01-10T00:00:00
CUST-03739,Customer 3739,customer3739@example.com,UK,enterprise,2023-07-02T00:00:00
CUST-03740,Customer 3740,customer3740@example.com,US,consumer,2021-09-05T00:00:00
CUST-03741,Customer 3741,customer3741@example.com,DE,consumer,2021-04-28T00:00:00
CUST-03742,Customer 3742,customer3742@example.com,US,small-business,2021-01-15T00:00:00
CUST-03743,Customer 3743,customer3743@example.com,KR,enterprise,2022-11-28T00:00:00
CUST-03744,Customer 3744,customer3744@example.com,BR,mid-market,2021-04-17T00:00:00
CUST-03745,Customer 3745,customer3745@example.com,US,mid-market,2023-07-27T00:00:00
CUST-03746,Customer 3746,customer3746@example.com,IN,small-business,2020-07-25T00:00:00
CUST-03747,Customer 3747,customer3747@example.com,AU,enterprise,2022-02-15T00:00:00
CUST-03748,Customer 3748,customer3748@example.com,AU,consumer,2023-01-04T00:00:00
CUST-03749,Customer 3749,customer3749@example.com,JP,small-business,2023-03-09T00:00:00
CUST-03750,Customer 3750,customer3750@example.com,IN,consumer,2022-12-05T00:00:00
CUST-03751,Customer 3751,customer3751@example.com,CA,enterprise,2020-02-05T00:00:00
CUST-03752,Customer 3752,customer3752@example.com,CA,small-business,2021-07-13T00:00:00
CUST-03753,Customer 3753,customer3753@example.com,AU,consumer,2020-03-27T00:00:00
CUST-03754,Customer 3754,customer3754@example.com,JP,small-business,2020-04-28T00:00:00
CUST-03755,Customer 3755,customer3755@example.com,UK,mid-market,2020-07-06T00:00:00
CUST-03756,Customer 3756,customer3756@example.com,IN,consumer,2021-11-23T00:00:00
CUST-03757,Customer 3757,customer3757@example.com,DE,consumer,2022-12-07T00:00:00
CUST-03758,Customer 3758,customer3758@example.com,AU,enterprise,2022-10-24T00:00:00
CUST-03759,Customer 3759,customer3759@example.com,DE,mid-market,2023-08-31T00:00:00
CUST-03760,Customer 3760,customer3760@example.com,UK,consumer,2020-03-19T00:00:00
CUST-03761,Customer 3761,customer3761@example.com,AU,small-business,2020-06-22T00:00:00
CUST-03762,Customer 3762,customer3762@example.com,UK,small-business,2020-06-15T00:00:00
CUST-03763,Customer 3763,customer3763@example.com,BR,small-business,2021-04-04T00:00:00
CUST-03764,Customer 3764,customer3764@example.com,UK,enterprise,2021-03-15T00:00:00
CUST-03765,Customer 3765,customer3765@example.com,DE,consumer,2020-11-10T00:00:00
CUST-03766,Customer 3766,customer3766@example.com,DE,mid-market,2022-01-30T00:00:00
CUST-03767,Customer 3767,customer3767@example.com,BR,small-business,2023-09-29T00:00:00
CUST-03768,Customer 3768,customer3768@example.com,KR,enterprise,2021-06-29T00:00:00
CUST-03769,Customer 3769,customer3769@example.com,KR,enterprise,2021-08-08T00:00:00
CUST-03770,Customer 3770,customer3770@example.com,JP,small-business,2020-03-23T00:00:00
CUST-03771,Customer 3771,customer3771@example.com,BR,consumer,2020-01-09T00:00:00
CUST-03772,Customer 3772,customer3772@example.com,BR,consumer,2020-05-04T00:00:00
CUST-03773,Customer 3773,customer3773@example.com,US,consumer,2020-04-09T00:00:00
CUST-03774,Customer 3774,customer3774@example.com,AU,enterprise,2023-02-02T00:00:00
CUST-03775,Customer 3775,customer3775@example.com,JP,mid-market,2022-02-02T00:00:00
CUST-03776,Customer 3776,customer3776@example.com,JP,enterprise,2022-07-01T00:00:00
CUST-03777,Customer 3777,customer3777@example.com,US,consumer,2023-01-26T00:00:00
CUST-03778,Customer 3778,customer3778@example.com,US,enterprise,2023-05-10T00:00:00
CUST-03779,Customer 3779,customer3779@example.com,FR,mid-market,2023-04-13T00:00:00
CUST-03780,Customer 3780,customer3780@example.com,DE,mid-market,2022-05-07T00:00:00
CUST-03781,Customer 3781,customer3781@example.com,AU,small-business,2022-12-10T00:00:00
CUST-03782,Customer 3782,customer3782@example.com,CA,enterprise,2020-01-11T00:00:00
CUST-03783,Customer 3783,customer3783@example.com,IN,mid-market,2020-02-14T00:00:00
CUST-03784,Customer 3784,customer3784@example.com,DE,consumer,2020-10-27T00:00:00
CUST-03785,Customer 3785,customer3785@example.com,IN,mid-market,2020-07-06T00:00:00
CUST-03786,Customer 3786,customer3786@example.com,AU,consumer,2021-06-21T00:00:00
CUST-03787,Customer 3787,customer3787@example.com,DE,small-business,2023-03-21T00:00:00
CUST-03788,Customer 3788,customer3788@example.com,BR,consumer,2020-10-19T00:00:00
CUST-03789,Customer 3789,customer3789@example.com,BR,mid-market,2021-06-12T00:00:00
CUST-03790,Customer 3790,customer3790@example.com,FR,consumer,2022-07-22T00:00:00
CUST-03791,Customer 3791,customer3791@example.com,KR,small-business,2021-07-26T00:00:00
CUST-03792,Customer 3792,customer3792@example.com,DE,enterprise,2020-07-21T00:00:00
CUST-03793,Customer 3793,customer3793@example.com,AU,small-business,2021-06-11T00:00:00
CUST-03794,Customer 3794,customer3794@example.com,BR,enterprise,2023-10-26T00:00:00
CUST-03795,Customer 3795,customer3795@example.com,JP,small-business,2022-12-02T00:00:00
CUST-03796,Customer 3796,customer3796@example.com,DE,mid-market,2020-10-18T00:00:00
CUST-03797,Customer 3797,customer3797@example.com,CA,consumer,2020-10-14T00:00:00
CUST-03798,Customer 3798,customer3798@example.com,US,consumer,2020-05-07T00:00:00
CUST-03799,Customer 3799,customer3799@example.com,KR,small-business,2023-08-12T00:00:00
CUST-03800,Customer 3800,customer3800@example.com,US,enterprise,2020-10-21T00:00:00
CUST-03801,Customer 3801,customer3801@example.com,US,mid-market,2021-03-18T00:00:00
CUST-03802,Customer 3802,customer3802@example.com,DE,mid-market,2021-02-03T00:00:00
CUST-03803,Customer 3803,customer3803@example.com,JP,mid-market,2022-01-11T00:00:00
CUST-03804,Customer 3804,customer3804@example.com,DE,mid-market,2023-05-09T00:00:00
CUST-03805,Customer 3805,customer3805@example.com,JP,consumer,2022-12-17T00:00:00
CUST-03806,Customer 3806,customer3806@example.com,US,mid-market,2023-05-20T00:00:00
CUST-03807,Customer 3807,customer3807@example.com,IN,mid-market,2020-11-10T00:00:00
CUST-03808,Customer 3808,customer3808@example.com,CA,mid-market,2022-11-01T00:00:00
CUST-03809,Customer 3809,customer3809@example.com,IN,enterprise,2022-08-19T00:00:00
CUST-03810,Customer 3810,customer3810@example.com,CA,consumer,2021-01-17T00:00:00
CUST-03811,Customer 3811,customer3811@example.com,UK,consumer,2021-11-06T00:00:00
CUST-03812,Customer 3812,customer3812@example.com,CA,small-business,2021-04-18T00:00:00
CUST-03813,Customer 3813,customer3813@example.com,IN,small-business,2020-06-06T00:00:00
CUST-03814,Customer 3814,customer3814@example.com,UK,mid-market,2023-09-28T00:00:00
CUST-03815,Customer 3815,customer3815@example.com,FR,consumer,2023-05-19T00:00:00
CUST-03816,Customer 3816,customer3816@example.com,AU,consumer,2022-04-09T00:00:00
CUST-03817,Customer 3817,customer3817@example.com,BR,consumer,2022-03-03T00:00:00
CUST-03818,Customer 3818,customer3818@example.com,AU,mid-market,2023-11-25T00:00:00
CUST-03819,Customer 3819,customer3819@example.com,IN,enterprise,2021-04-07T00:00:00
CUST-03820,Customer 3820,customer3820@example.com,FR,enterprise,2022-11-09T00:00:00
CUST-03821,Customer 3821,customer3821@example.com,UK,consumer,2022-07-29T00:00:00
CUST-03822,Customer 3822,customer3822@example.com,FR,small-business,2023-05-10T00:00:00
CUST-03823,Customer 3823,customer3823@example.com,DE,enterprise,2023-01-25T00:00:00
CUST-03824,Customer 3824,customer3824@example.com,BR,enterprise,2022-01-20T00:00:00
CUST-03825,Customer 3825,customer3825@example.com,DE,enterprise,2023-06-15T00:00:00
CUST-03826,Customer 3826,customer3826@example.com,BR,enterprise,2021-05-06T00:00:00
CUST-03827,Customer 3827,customer3827@example.com,US,enterprise,2021-03-28T00:00:00
CUST-03828,Customer 3828,customer3828@example.com,FR,enterprise,2021-07-07T00:00:00
CUST-03829,Customer 3829,customer3829@example.com,AU,consumer,2022-09-24T00:00:00
CUST-03830,Customer 3830,customer3830@example.com,CA,small-business,2020-03-18T00:00:00
CUST-03831,Customer 3831,customer3831@example.com,JP,small-business,2021-10-12T00:00:00
CUST-03832,Customer 3832,customer3832@example.com,BR,consumer,2021-11-26T00:00:00
CUST-03833,Customer 3833,customer3833@example.com,CA,enterprise,2022-09-07T00:00:00
CUST-03834,Customer 3834,customer3834@example.com,UK,mid-market,2021-11-25T00:00:00
CUST-03835,Customer 3835,customer3835@example.com,FR,consumer,2022-11-23T00:00:00
CUST-03836,Customer 3836,customer3836@example.com,DE,consumer,2022-03-11T00:00:00
CUST-03837,Customer 3837,customer3837@example.com,IN,enterprise,2022-09-17T00:00:00
CUST-03838,Customer 3838,customer3838@example.com,JP,small-business,2021-07-14T00:00:00
CUST-03839,Customer 3839,customer3839@example.com,FR,enterprise,2020-10-25T00:00:00
CUST-03840,Customer 3840,customer3840@example.com,US,enterprise,2021-06-27T00:00:00
CUST-03841,Customer 3841,customer3841@example.com,KR,mid-market,2020-03-20T00:00:00
CUST-03842,Customer 3842,customer3842@example.com,IN,consumer,2021-06-13T00:00:00
CUST-03843,Customer 3843,customer3843@example.com,AU,mid-market,2021-12-12T00:00:00
CUST-03844,Customer 3844,customer3844@example.com,BR,enterprise,2021-10-27T00:00:00
CUST-03845,Customer 3845,customer3845@example.com,KR,small-business,2023-04-25T00:00:00
CUST-03846,Customer 3846,customer3846@example.com,IN,consumer,2021-09-11T00:00:00
CUST-03847,Customer 3847,customer3847@example.com,DE,consumer,2020-12-28T00:00:00
CUST-03848,Customer 3848,customer3848@example.com,FR,consumer,2020-12-04T00:00:00
CUST-03849,Customer 3849,customer3849@example.com,IN,small-business,2023-09-18T00:00:00
CUST-03850,Customer 3850,customer3850@example.com,AU,small-business,2022-02-11T00:00:00
CUST-03851,Customer 3851,customer3851@example.com,BR,enterprise,2022-09-15T00:00:00
CUST-03852,Customer 3852,customer3852@example.com,AU,consumer,2022-02-17T00:00:00
CUST-03853,Customer 3853,customer3853@example.com,UK,enterprise,2023-02-12T00:00:00
CUST-03854,Customer 3854,customer3854@example.com,FR,enterprise,2021-11-22T00:00:00
CUST-03855,Customer 3855,customer3855@example.com,FR,small-business,2023-03-14T00:00:00
CUST-03856,Customer 3856,customer3856@example.com,KR,mid-market,2023-02-07T00:00:00
CUST-03857,Customer 3857,customer3857@example.com,FR,mid-market,2020-07-28T00:00:00
CUST-03858,Customer 3858,customer3858@example.com,CA,mid-market,2022-09-29T00:00:00
CUST-03859,Customer 3859,customer3859@example.com,KR,small-business,2022-11-13T00:00:00
CUST-03860,Customer 3860,customer3860@example.com,AU,mid-market,2023-12-03T00:00:00
CUST-03861,Customer 3861,customer3861@example.com,BR,consumer,2020-05-17T00:00:00
CUST-03862,Customer 3862,customer3862@example.com,IN,mid-market,2020-11-14T00:00:00
CUST-03863,Customer 3863,customer3863@example.com,FR,consumer,2022-01-02T00:00:00
CUST-03864,Customer 3864,customer3864@example.com,UK,enterprise,2020-06-03T00:00:00
CUST-03865,Customer 3865,customer3865@example.com,CA,small-business,2021-01-07T00:00:00
CUST-03866,Customer 3866,customer3866@example.com,DE,small-business,2023-12-10T00:00:00
CUST-03867,Customer 3867,customer3867@example.com,BR,consumer,2020-03-09T00:00:00
CUST-03868,Customer 3868,customer3868@example.com,AU,mid-market,2021-07-26T00:00:00
CUST-03869,Customer 3869,customer3869@example.com,FR,mid-market,2020-01-27T00:00:00
CUST-03870,Customer 3870,customer3870@example.com,JP,enterprise,2021-10-28T00:00:00
CUST-03871,Customer 3871,customer3871@example.com,FR,enterprise,2023-11-29T00:00:00
CUST-03872,Customer 3872,customer3872@example.com,KR,enterprise,2022-05-17T00:00:00
CUST-03873,Customer 3873,customer3873@example.com,KR,enterprise,2021-12-05T00:00:00
CUST-03874,Customer 3874,customer3874@example.com,AU,enterprise,2022-02-16T00:00:00
CUST-03875,Customer 3875,customer3875@example.com,FR,small-business,2022-02-01T00:00:00
CUST-03876,Customer 3876,customer3876@example.com,IN,consumer,2023-06-19T00:00:00
CUST-03877,Customer 3877,customer3877@example.com,IN,small-business,2022-03-27T00:00:00
CUST-03878,Customer 3878,customer3878@example.com,BR,consumer,2022-03-16T00:00:00
CUST-03879,Customer 3879,customer3879@example.com,IN,small-business,2022-04-07T00:00:00
CUST-03880,Customer 3880,customer3880@example.com,FR,small-business,2022-08-25T00:00:00
CUST-03881,Customer 3881,customer3881@example.com,US,enterprise,2023-10-10T00:00:00
CUST-03882,Customer 3882,customer3882@example.com,JP,consumer,2020-10-23T00:00:00
CUST-03883,Customer 3883,customer3883@example.com,FR,consumer,2023-02-28T00:00:00
CUST-03884,Customer 3884,customer3884@example.com,JP,small-business,2021-11-24T00:00:00
CUST-03885,Customer 3885,customer3885@example.com,US,small-business,2020-09-14T00:00:00
CUST-03886,Customer 3886,customer3886@example.com,AU,small-business,2021-11-15T00:00:00
CUST-03887,Customer 3887,customer3887@example.com,DE,enterprise,2020-09-22T00:00:00
CUST-03888,Customer 3888,customer3888@example.com,US,small-business,2021-08-25T00:00:00
CUST-03889,Customer 3889,customer3889@example.com,FR,consumer,2021-01-21T00:00:00
CUST-03890,Customer 3890,customer3890@example.com,CA,small-business,2021-12-12T00:00:00
CUST-03891,Customer 3891,customer3891@example.com,KR,consumer,2020-05-09T00:00:00
CUST-03892,Customer 3892,customer3892@example.com,CA,mid-market,2022-03-15T00:00:00
CUST-03893,Customer 3893,customer3893@example.com,DE,consumer,2022-06-15T00:00:00
CUST-03894,Customer 3894,customer3894@example.com,FR,mid-market,2023-04-03T00:00:00
CUST-03895,Customer 3895,customer3895@example.com,US,small-business,2022-08-22T00:00:00
CUST-03896,Customer 3896,customer3896@example.com,BR,consumer,2023-07-29T00:00:00
CUST-03897,Customer 3897,customer3897@example.com,UK,enterprise,2021-05-02T00:00:00
CUST-03898,Customer 3898,customer3898@example.com,KR,mid-market,2023-12-04T00:00:00
CUST-03899,Customer 3899,customer3899@example.com,CA,enterprise,2023-04-11T00:00:00
CUST-03900,Customer 3900,customer3900@example.com,IN,consumer,2023-09-04T00:00:00
CUST-03901,Customer 3901,customer3901@example.com,DE,small-business,2022-04-28T00:00:00
CUST-03902,Customer 3902,customer3902@example.com,JP,small-business,2023-12-06T00:00:00
CUST-03903,Customer 3903,customer3903@example.com,AU,mid-market,2022-04-20T00:00:00
CUST-03904,Customer 3904,customer3904@example.com,AU,mid-market,2022-12-07T00:00:00
CUST-03905,Customer 3905,customer3905@example.com,US,consumer,2022-06-21T00:00:00
CUST-03906,Customer 3906,customer3906@example.com,IN,small-business,2020-04-24T00:00:00
CUST-03907,Customer 3907,customer3907@example.com,BR,enterprise,2023-11-26T00:00:00
CUST-03908,Customer 3908,customer3908@example.com,AU,mid-market,2023-09-08T00:00:00
CUST-03909,Customer 3909,customer3909@example.com,JP,consumer,2021-10-02T00:00:00
CUST-03910,Customer 3910,customer3910@example.com,UK,small-business,2023-10-21T00:00:00
CUST-03911,Customer 3911,customer3911@example.com,IN,small-business,2020-05-21T00:00:00
CUST-03912,Customer 3912,customer3912@example.com,DE,consumer,2022-04-19T00:00:00
CUST-03913,Customer 3913,customer3913@example.com,US,enterprise,2020-02-11T00:00:00
CUST-03914,Customer 3914,customer3914@example.com,UK,small-business,2022-04-28T00:00:00
CUST-03915,Customer 3915,customer3915@example.com,US,small-business,2020-09-22T00:00:00
CUST-03916,Customer 3916,customer3916@example.com,UK,mid-market,2021-06-02T00:00:00
CUST-03917,Customer 3917,customer3917@example.com,KR,consumer,2020-02-09T00:00:00
CUST-03918,Customer 3918,customer3918@example.com,FR,small-business,2021-04-06T00:00:00
CUST-03919,Customer 3919,customer3919@example.com,CA,small-business,2020-09-06T00:00:00
CUST-03920,Customer 3920,customer3920@example.com,AU,mid-market,2020-03-09T00:00:00
CUST-03921,Customer 3921,customer3921@example.com,FR,mid-market,2020-01-06T00:00:00
CUST-03922,Customer 3922,customer3922@example.com,AU,consumer,2021-12-21T00:00:00
CUST-03923,Customer 3923,customer3923@example.com,BR,small-business,2020-03-28T00:00:00
CUST-03924,Customer 3924,customer3924@example.com,DE,enterprise,2020-11-28T00:00:00
CUST-03925,Customer 3925,customer3925@example.com,AU,consumer,2021-01-06T00:00:00
CUST-03926,Customer 3926,customer3926@example.com,KR,consumer,2023-03-09T00:00:00
CUST-03927,Customer 3927,customer3927@example.com,JP,consumer,2020-11-03T00:00:00
CUST-03928,Customer 3928,customer3928@example.com,DE,mid-market,2020-01-05T00:00:00
CUST-03929,Customer 3929,customer3929@example.com,IN,enterprise,2020-08-04T00:00:00
CUST-03930,Customer 3930,customer3930@example.com,JP,small-business,2021-08-23T00:00:00
CUST-03931,Customer 3931,customer3931@example.com,JP,enterprise,2020-06-19T00:00:00
CUST-03932,Customer 3932,customer3932@example.com,IN,enterprise,2021-03-23T00:00:00
CUST-03933,Customer 3933,customer3933@example.com,FR,small-business,2021-11-19T00:00:00
CUST-03934,Customer 3934,customer3934@example.com,FR,consumer,2023-07-06T00:00:00
CUST-03935,Customer 3935,customer3935@example.com,JP,mid-market,2021-01-28T00:00:00
CUST-03936,Customer 3936,customer3936@example.com,CA,consumer,2022-06-21T00:00:00
CUST-03937,Customer 3937,customer3937@example.com,BR,consumer,2020-05-21T00:00:00
CUST-03938,Customer 3938,customer3938@example.com,US,small-business,2023-03-04T00:00:00
CUST-03939,Customer 3939,customer3939@example.com,UK,consumer,2020-05-19T00:00:00
CUST-03940,Customer 3940,customer3940@example.com,US,mid-market,2022-09-21T00:00:00
CUST-03941,Customer 3941,customer3941@example.com,CA,small-business,2021-12-05T00:00:00
CUST-03942,Customer 3942,customer3942@example.com,FR,mid-market,2023-06-27T00:00:00
CUST-03943,Customer 3943,customer3943@example.com,AU,enterprise,2022-08-05T00:00:00
CUST-03944,Customer 3944,customer3944@example.com,KR,mid-market,2023-03-09T00:00:00
CUST-03945,Customer 3945,customer3945@example.com,FR,mid-market,2023-01-25T00:00:00
CUST-03946,Customer 3946,customer3946@example.com,FR,consumer,2023-04-21T00:00:00
CUST-03947,Customer 3947,customer3947@example.com,JP,enterprise,2020-06-30T00:00:00
CUST-03948,Customer 3948,customer3948@example.com,IN,consumer,2021-10-31T00:00:00
CUST-03949,Customer 3949,customer3949@example.com,IN,consumer,2023-12-30T00:00:00
CUST-03950,Customer 3950,customer3950@example.com,IN,small-business,2022-02-13T00:00:00
CUST-03951,Customer 3951,customer3951@example.com,CA,small-business,2022-04-01T00:00:00
CUST-03952,Customer 3952,customer3952@example.com,BR,consumer,2023-02-07T00:00:00
CUST-03953,Customer 3953,customer3953@example.com,BR,consumer,2022-12-06T00:00:00
CUST-03954,Customer 3954,customer3954@example.com,UK,consumer,2020-04-13T00:00:00
CUST-03955,Customer 3955,customer3955@example.com,FR,consumer,2023-04-28T00:00:00
CUST-03956,Customer 3956,customer3956@example.com,BR,enterprise,2021-06-17T00:00:00
CUST-03957,Customer 3957,customer3957@example.com,IN,enterprise,2022-01-12T00:00:00
CUST-03958,Customer 3958,customer3958@example.com,IN,enterprise,2023-03-03T00:00:00
CUST-03959,Customer 3959,customer3959@example.com,IN,enterprise,2023-03-30T00:00:00
CUST-03960,Customer 3960,customer3960@example.com,US,enterprise,2022-03-22T00:00:00
CUST-03961,Customer 3961,customer3961@example.com,JP,consumer,2020-01-31T00:00:00
CUST-03962,Customer 3962,customer3962@example.com,DE,small-business,2021-04-16T00:00:00
CUST-03963,Customer 3963,customer3963@example.com,AU,enterprise,2020-07-27T00:00:00
CUST-03964,Customer 3964,customer3964@example.com,UK,small-business,2023-07-13T00:00:00
CUST-03965,Customer 3965,customer3965@example.com,FR,consumer,2023-05-26T00:00:00
CUST-03966,Customer 3966,customer3966@example.com,FR,enterprise,2021-07-11T00:00:00
CUST-03967,Customer 3967,customer3967@example.com,US,mid-market,2022-08-10T00:00:00
CUST-03968,Customer 3968,customer3968@example.com,IN,enterprise,2023-04-19T00:00:00
CUST-03969,Customer 3969,customer3969@example.com,IN,small-business,2023-12-10T00:00:00
CUST-03970,Customer 3970,customer3970@example.com,KR,mid-market,2020-09-07T00:00:00
CUST-03971,Customer 3971,customer3971@example.com,BR,small-business,2023-03-07T00:00:00
CUST-03972,Customer 3972,customer3972@example.com,UK,consumer,2022-02-10T00:00:00
CUST-03973,Customer 3973,customer3973@example.com,CA,consumer,2021-05-17T00:00:00
CUST-03974,Customer 3974,customer3974@example.com,FR,enterprise,2022-04-19T00:00:00
CUST-03975,Customer 3975,customer3975@example.com,CA,consumer,2021-04-16T00:00:00
CUST-03976,Customer 3976,customer3976@example.com,US,enterprise,2022-06-20T00:00:00
CUST-03977,Customer 3977,customer3977@example.com,FR,enterprise,2021-11-20T00:00:00
CUST-03978,Customer 3978,customer3978@example.com,CA,consumer,2022-08-14T00:00:00
CUST-03979,Customer 3979,customer3979@example.com,JP,mid-market,2023-01-07T00:00:00
CUST-03980,Customer 3980,customer3980@example.com,BR,small-business,2023-02-01T00:00:00
CUST-03981,Customer 3981,customer3981@example.com,FR,mid-market,2021-11-19T00:00:00
CUST-03982,Customer 3982,customer3982@example.com,CA,mid-market,2022-09-26T00:00:00
CUST-03983,Customer 3983,customer3983@example.com,FR,mid-market,2021-04-12T00:00:00
CUST-03984,Customer 3984,customer3984@example.com,DE,small-business,2020-10-27T00:00:00
CUST-03985,Customer 3985,customer3985@example.com,BR,small-business,2020-01-17T00:00:00
CUST-03986,Customer 3986,customer3986@example.com,CA,mid-market,2021-05-25T00:00:00
CUST-03987,Customer 3987,customer3987@example.com,KR,consumer,2021-01-16T00:00:00
CUST-03988,Customer 3988,customer3988@example.com,UK,mid-market,2022-08-19T00:00:00
CUST-03989,Customer 3989,customer3989@example.com,CA,consumer,2020-12-20T00:00:00
CUST-03990,Customer 3990,customer3990@example.com,KR,mid-market,2022-11-01T00:00:00
CUST-03991,Customer 3991,customer3991@example.com,UK,small-business,2021-09-25T00:00:00
CUST-03992,Customer 3992,customer3992@example.com,DE,consumer,2023-09-25T00:00:00
CUST-03993,Customer 3993,customer3993@example.com,AU,small-business,2023-09-30T00:00:00
CUST-03994,Customer 3994,customer3994@example.com,IN,consumer,2023-03-23T00:00:00
CUST-03995,Customer 3995,customer3995@example.com,US,consumer,2020-03-02T00:00:00
CUST-03996,Customer 3996,customer3996@example.com,UK,consumer,2020-11-06T00:00:00
CUST-03997,Customer 3997,customer3997@example.com,FR,enterprise,2022-05-26T00:00:00
CUST-03998,Customer 3998,customer3998@example.com,US,enterprise,2021-01-06T00:00:00
CUST-03999,Customer 3999,customer3999@example.com,DE,small-business,2020-08-26T00:00:00
CUST-04000,Customer 4000,customer4000@example.com,BR,small-business,2020-06-22T00:00:00
CUST-04001,Customer 4001,customer4001@example.com,BR,mid-market,2021-04-08T00:00:00
CUST-04002,Customer 4002,customer4002@example.com,UK,consumer,2020-02-20T00:00:00
CUST-04003,Customer 4003,customer4003@example.com,BR,enterprise,2023-05-23T00:00:00
CUST-04004,Customer 4004,customer4004@example.com,AU,enterprise,2020-08-20T00:00:00
CUST-04005,Customer 4005,customer4005@example.com,AU,consumer,2020-12-24T00:00:00
CUST-04006,Customer 4006,customer4006@example.com,UK,consumer,2020-12-05T00:00:00
CUST-04007,Customer 4007,customer4007@example.com,FR,mid-market,2020-01-05T00:00:00
CUST-04008,Customer 4008,customer4008@example.com,IN,enterprise,2022-11-20T00:00:00
CUST-04009,Customer 4009,customer4009@example.com,UK,enterprise,2020-01-02T00:00:00
CUST-04010,Customer 4010,customer4010@example.com,JP,consumer,2022-05-05T00:00:00
CUST-04011,Customer 4011,customer4011@example.com,BR,enterprise,2023-05-23T00:00:00
CUST-04012,Customer 4012,customer4012@example.com,BR,enterprise,2023-11-13T00:00:00
CUST-04013,Customer 4013,customer4013@example.com,UK,enterprise,2023-10-05T00:00:00
CUST-04014,Customer 4014,customer4014@example.com,JP,enterprise,2022-07-23T00:00:00
CUST-04015,Customer 4015,customer4015@example.com,UK,small-business,2022-09-01T00:00:00
CUST-04016,Customer 4016,customer4016@example.com,CA,consumer,2021-10-24T00:00:00
CUST-04017,Customer 4017,customer4017@example.com,KR,enterprise,2023-08-29T00:00:00
CUST-04018,Customer 4018,customer4018@example.com,AU,consumer,2023-07-26T00:00:00
CUST-04019,Customer 4019,customer4019@example.com,US,enterprise,2023-10-28T00:00:00
CUST-04020,Customer 4020,customer4020@example.com,CA,small-business,2023-06-18T00:00:00
CUST-04021,Customer 4021,customer4021@example.com,BR,small-business,2023-04-30T00:00:00
CUST-04022,Customer 4022,customer4022@example.com,US,small-business,2021-12-28T00:00:00
CUST-04023,Customer 4023,customer4023@example.com,US,mid-market,2022-01-25T00:00:00
CUST-04024,Customer 4024,customer4024@example.com,IN,mid-market,2020-06-04T00:00:00
CUST-04025,Customer 4025,customer4025@example.com,US,mid-market,2023-01-24T00:00:00
CUST-04026,Customer 4026,customer4026@example.com,JP,consumer,2020-04-22T00:00:00
CUST-04027,Customer 4027,customer4027@example.com,IN,consumer,2023-04-03T00:00:00
CUST-04028,Customer 4028,customer4028@example.com,DE,small-business,2020-01-24T00:00:00
CUST-04029,Customer 4029,customer4029@example.com,UK,small-business,2021-07-20T00:00:00
CUST-04030,Customer 4030,customer4030@example.com,DE,consumer,2022-03-10T00:00:00
CUST-04031,Customer 4031,customer4031@example.com,JP,enterprise,2023-08-29T00:00:00
CUST-04032,Customer 4032,customer4032@example.com,AU,consumer,2023-01-20T00:00:00
CUST-04033,Customer 4033,customer4033@example.com,FR,enterprise,2023-10-18T00:00:00
CUST-04034,Customer 4034,customer4034@example.com,US,enterprise,2020-09-19T00:00:00
CUST-04035,Customer 4035,customer4035@example.com,DE,consumer,2023-09-03T00:00:00
CUST-04036,Customer 4036,customer4036@example.com,UK,consumer,2021-10-08T00:00:00
CUST-04037,Customer 4037,customer4037@example.com,IN,small-business,2021-05-22T00:00:00
CUST-04038,Customer 4038,customer4038@example.com,CA,enterprise,2020-09-26T00:00:00
CUST-04039,Customer 4039,customer4039@example.com,DE,small-business,2020-10-01T00:00:00
CUST-04040,Customer 4040,customer4040@example.com,US,enterprise,2020-12-22T00:00:00
CUST-04041,Customer 4041,customer4041@example.com,UK,mid-market,2022-04-09T00:00:00
CUST-04042,Customer 4042,customer4042@example.com,BR,enterprise,2022-12-25T00:00:00
CUST-04043,Customer 4043,customer4043@example.com,CA,small-business,2020-10-03T00:00:00
CUST-04044,Customer 4044,customer4044@example.com,BR,consumer,2023-07-03T00:00:00
CUST-04045,Customer 4045,customer4045@example.com,DE,consumer,2022-11-06T00:00:00
CUST-04046,Customer 4046,customer4046@example.com,CA,consumer,2022-05-31T00:00:00
CUST-04047,Customer 4047,customer4047@example.com,DE,mid-market,2021-10-22T00:00:00
CUST-04048,Customer 4048,customer4048@example.com,AU,enterprise,2020-01-23T00:00:00
CUST-04049,Customer 4049,customer4049@example.com,IN,enterprise,2023-12-15T00:00:00
CUST-04050,Customer 4050,customer4050@example.com,IN,consumer,2023-03-26T00:00:00
